
=======================================================================
  B881 NR5G MAC UL TB Stats — Parsed Records
=======================================================================
  Pkt   Ver    Delta Tx (Bytes)   Cumul Tx        ReTx      
  5669  3.1    9219               1154354768      98347933  
  5670  3.1    7170               1154361938      98347933  
  5671  3.1    10501              1154372439      98347933  
  5672  3.1    7106               1154379545      98347933  
  5673  3.1    4097               1154383642      98351582  
  5674  3.1    11013              1154394655      98351582  
  5675  3.1    12298              1154406953      98351582  
  5676  3.1    13189              1154420142      98351582  
  5677  3.1    14218              1154434360      98351582  
  5678  3.1    9604               1154443964      98351582  
  5679  3.1    11265              1154455229      98351582  
  5680  3.1    9864               1154465093      98351582  
  5681  3.1    10244              1154475337      98351582  
  5682  3.1    6978               1154482315      98351582  
  5683  3.1    4737               1154487052      98355295  
  5684  3.1    10627              1154497679      98355295  
  5685  3.1    10631              1154508310      98355295  
  5686  3.1    9349               1154517659      98355295  
  5687  3.1    4097               1154521756      98359777  
  5688  3.1    8324               1154530080      98359777  
  5689  3.1    5763               1154535843      98363234  
  5690  3.1    11142              1154546985      98363234  
  5691  3.1    10629              1154557614      98363234  
  5692  3.1    11784              1154569398      98363234  
  5693  3.1    12168              1154581566      98363234  
  5694  3.1    12675              1154594241      98363234  
  5695  3.1    11658              1154605899      98363234  
  5696  3.1    0                  1154605899      98374892  
  5697  3.1    8132               1154614031      98374892  
  5698  3.1    4227               1154618258      98379119  
  5699  3.1    8964               1154627222      98379119  
  5700  3.1    8132               1154635354      98379119  
  5701  3.1    10759              1154646113      98379119  
  5702  3.1    0                  1154646113      98389878  
  5703  3.1    0                  1154646113      98400637  
  5704  3.1    4482               1154650595      98405759  
  5705  3.1    8321               1154658916      98405759  
  5706  3.1    8964               1154667880      98405759  
  5707  3.1    8839               1154676719      98405759  
  5708  3.1    8130               1154684849      98405759  
  5709  3.1    7490               1154692339      98405759  
  5710  3.1    7810               1154700149      98405759  
  5711  3.1    3649               1154703798      98409472  
  5712  3.1    9089               1154712887      98409472  
  5713  3.1    9221               1154722108      98409472  
  5714  3.1    16772              1154738880      98409472  
  5715  3.1    7746               1154746626      98409472  
  5716  3.1    7747               1154754373      98409472  
  5717  3.1    9794               1154764167      98409472  
  5718  3.1    13700              1154777867      98409472  
  5719  3.1    10757              1154788624      98409472  
  5720  3.1    9094               1154797718      98409472  
  5721  3.1    9604               1154807322      98409472  
  5722  3.1    41495              1154848817      98409472  
  5723  3.1    15498              1154864315      98409472  
  5724  3.1    17158              1154881473      98409472  
  5725  3.1    12036              1154893509      98409472  
  5726  3.1    5763               1154899272      98415745  
  5727  3.1    7748               1154907020      98415745  
  5728  3.1    9729               1154916749      98415745  
  5729  3.1    8130               1154924879      98415745  
  5730  3.1    7747               1154932626      98415745  
  5731  3.1    11910              1154944536      98415745  
  5732  3.1    14859              1154959395      98415745  
  5733  3.1    8706               1154968101      98415745  
  5734  3.1    13064              1154981165      98415745  
  5735  3.1    6661               1154987826      98421124  
  5736  3.1    12294              1155000120      98421124  
  5737  3.1    13060              1155013180      98421124  
  5738  3.1    13315              1155026495      98421124  
  5739  3.1    10885              1155037380      98421124  
  5740  3.1    4482               1155041862      98425736  
  5741  3.1    8834               1155050696      98425736  
  5742  3.1    9349               1155060045      98425736  
  5743  3.1    9734               1155069779      98425736  
  5744  3.1    0                  1155069779      98435470  
  5745  3.1    6594               1155076373      98435470  
  5746  3.1    8964               1155085337      98435470  
  5747  3.1    11524              1155096861      98435470  
  5748  3.1    10822              1155107683      98435470  
  5749  3.1    11526              1155119209      98435470  
  5750  3.1    10500              1155129709      98435470  
  5751  3.1    7685               1155137394      98441233  
  5752  3.1    14859              1155152253      98441233  
  5753  3.1    15370              1155167623      98441233  
  5754  3.1    16010              1155183633      98441233  
  5755  3.1    0                  1155183633      98457243  
  5756  3.1    13700              1155197333      98457243  
  5757  3.1    10244              1155207577      98457243  
  5758  3.1    8515               1155216092      98457243  
  5759  3.1    6210               1155222302      98457243  
  5760  3.1    10245              1155232547      98457243  
  5761  3.1    9604               1155242151      98457243  
  5762  3.1    11780              1155253931      98457243  
  5763  3.1    13826              1155267757      98457243  
  5764  3.1    12807              1155280564      98457243  
  5765  3.1    16010              1155296574      98457243  
  5766  3.1    16778              1155313352      98457243  
  5767  3.1    14976              1155328328      98457243  
  5768  3.1    12289              1155340617      98457243  
  5769  3.1    7429               1155348046      98461084  
  5770  3.1    13832              1155361878      98461084  
  5771  3.1    15235              1155377113      98461084  
  5772  3.1    16517              1155393630      98461084  
  5773  3.1    13576              1155407206      98461084  
  5774  3.1    16133              1155423339      98461084  
  5775  3.1    7813               1155431152      98468769  
  5776  3.1    13576              1155444728      98468769  
  5777  3.1    17409              1155462137      98468769  
  5778  3.1    12549              1155474686      98468769  
  5779  3.1    13322              1155488008      98468769  
  5780  3.1    17157              1155505165      98468769  
  5781  3.1    17670              1155522835      98468769  
  5782  3.1    9222               1155532057      98477991  
  5783  3.1    17166              1155549223      98477991  
  5784  3.1    13701              1155562924      98477991  
  5785  3.1    18948              1155581872      98477991  
  5786  3.1    18435              1155600307      98477991  
  5787  3.1    17163              1155617470      98477991  
  5788  3.1    18183              1155635653      98477991  
  5789  3.1    18956              1155654609      98477991  
  5790  3.1    6402               1155661011      98486700  
  5791  3.1    12417              1155673428      98486700  
  5792  3.1    5763               1155679191      98493228  
  5793  3.1    16266              1155695457      98493228  
  5794  3.1    15500              1155710957      98493228  
  5795  3.1    19469              1155730426      98493228  
  5796  3.1    21510              1155751936      98493228  
  5797  3.1    22280              1155774216      98493228  
  5798  3.1    19205              1155793421      98493228  
  5799  3.1    22280              1155815701      98493228  
  5800  3.1    20486              1155836187      98493228  
  5801  3.1    6913               1155843100      98502189  
  5802  3.1    5637               1155848737      98509102  
  5803  3.1    11268              1155860005      98509102  
  5804  3.1    19474              1155879479      98509102  
  5805  3.1    9222               1155888701      98518839  
  5806  3.1    12036              1155900737      98518839  
  5807  3.1    13574              1155914311      98518839  
  5808  3.1    16135              1155930446      98518839  
  5809  3.1    21002              1155951448      98518839  
  5810  3.1    19208              1155970656      98518839  
  5811  3.1    20233              1155990889      98518839  
  5812  3.1    8961               1155999850      98527800  
  5813  3.1    19461              1156019311      98527800  
  5814  3.1    20234              1156039545      98527800  
  5815  3.1    9222               1156048767      98537787  
  5816  3.1    18695              1156067462      98537787  
  5817  3.1    19469              1156086931      98537787  
  5818  3.1    16398              1156103329      98537787  
  5819  3.1    6021               1156109350      98544448  
  5820  3.1    11784              1156121134      98544448  
  5821  3.1    11910              1156133044      98544448  
  5822  3.1    5889               1156138933      98550337  
  5823  3.1    8961               1156147894      98556226  
  5824  3.1    16902              1156164796      98556226  
  5825  3.1    17670              1156182466      98556226  
  5826  3.1    12546              1156195012      98556226  
  5827  3.1    12675              1156207687      98556226  
  5828  3.1    12934              1156220621      98556226  
  5829  3.1    9222               1156229843      98562499  
  5830  3.1    14598              1156244441      98562499  
  5831  3.1    9349               1156253790      98562499  
  5832  3.1    10244              1156264034      98562499  
  5833  3.1    11142              1156275176      98562499  
  5834  3.1    14470              1156289646      98562499  
  5835  3.1    5763               1156295409      98569412  
  5836  3.1    6084               1156301493      98569412  
  5837  3.1    7745               1156309238      98569412  
  5838  3.1    7554               1156316792      98569412  
  5839  3.1    3329               1156320121      98572933  
  5840  3.1    7750               1156327871      98572933  
  5841  3.1    5471               1156333342      98572933  
  5842  3.1    10116              1156343458      98572933  
  5843  3.1    9344               1156352802      98572933  
  5844  3.1    10756              1156363558      98572933  
  5845  3.1    10372              1156373930      98572933  
  5846  3.1    10119              1156384049      98572933  
  5847  3.1    10885              1156394934      98572933  
  5848  3.1    10375              1156405309      98572933  
  5849  3.1    8451               1156413760      98572933  
  5850  3.1    9989               1156423749      98572933  
  5851  3.1    6723               1156430472      98572933  
  5852  3.1    8067               1156438539      98572933  
  5853  3.1    4482               1156443021      98577415  
  5854  3.1    7745               1156450766      98577415  
  5855  3.1    9989               1156460755      98577415  
  5856  3.1    9094               1156469849      98577415  
  5857  3.1    3969               1156473818      98581642  
  5858  3.1    7298               1156481116      98581642  
  5859  3.1    8257               1156489373      98581642  
  5860  3.1    8964               1156498337      98581642  
  5861  3.1    8579               1156506916      98581642  
  5862  3.1    6021               1156512937      98585994  
  5863  3.1    9094               1156522031      98585994  
  5864  3.1    4097               1156526128      98590476  
  5865  3.1    7490               1156533618      98590476  
  5866  3.1    4867               1156538485      98594253  
  5867  3.1    9604               1156548089      98594253  
  5868  3.1    10244              1156558333      98594253  
  5869  3.1    4227               1156562560      98599375  
  5870  3.1    4482               1156567042      98604497  
  5871  3.1    3521               1156570563      98609619  
  5872  3.1    7170               1156577733      98609619  
  5873  3.1    8133               1156585866      98609619  
  5874  3.1    6467               1156592333      98609619  
  5875  3.1    8130               1156600463      98609619  
  5876  3.1    11142              1156611605      98609619  
  5877  3.1    5379               1156616984      98614998  
  5878  3.1    4612               1156621596      98620377  
  5879  3.1    8323               1156629919      98620377  
  5880  3.1    8389               1156638308      98620377  
  5881  3.1    3649               1156641957      98624154  
  5882  3.1    4612               1156646569      98627803  
  5883  3.1    8260               1156654829      98627803  
  5884  3.1    7618               1156662447      98627803  
  5885  3.1    8002               1156670449      98627803  
  5886  3.1    3585               1156674034      98631772  
  5887  3.1    5955               1156679989      98631772  
  5888  3.1    2625               1156682614      98634781  
  5889  3.1    7362               1156689976      98634781  
  5890  3.1    8709               1156698685      98634781  
  5891  3.1    8452               1156707137      98634781  
  5892  3.1    10889              1156718026      98634781  
  5893  3.1    11784              1156729810      98634781  
  5894  3.1    9349               1156739159      98634781  
  5895  3.1    3329               1156742488      98639263  
  5896  3.1    6019               1156748507      98639263  
  5897  3.1    8069               1156756576      98639263  
  5898  3.1    10758              1156767334      98639263  
  5899  3.1    4352               1156771686      98644642  
  5900  3.1    7106               1156778792      98644642  
  5901  3.1    4995               1156783787      98644642  
  5902  3.1    5634               1156789421      98644642  
  5903  3.1    5633               1156795054      98644642  
  5904  3.1    4545               1156799599      98644642  
  5905  3.1    6019               1156805618      98644642  
  5906  3.1    6338               1156811956      98644642  
  5907  3.1    7298               1156819254      98644642  
  5908  3.1    8001               1156827255      98644642  
  5909  3.1    9989               1156837244      98644642  
  5910  3.1    10759              1156848003      98644642  
  5911  3.1    11011              1156859014      98644642  
  5912  3.1    9349               1156868363      98644642  
  5913  3.1    10116              1156878479      98644642  
  5914  3.1    6786               1156885265      98644642  
  5915  3.1    3457               1156888722      98648035  
  5916  3.1    6403               1156895125      98648035  
  5917  3.1    7426               1156902551      98648035  
  5918  3.1    7362               1156909913      98648035  
  5919  3.1    6338               1156916251      98648035  
  5920  3.1    6851               1156923102      98648035  
  5921  3.1    3072               1156926174      98651173  
  5922  3.1    6273               1156932447      98651173  
  5923  3.1    6658               1156939105      98651173  
  5924  3.1    6850               1156945955      98651173  
  5925  3.1    9224               1156955179      98651173  
  5926  3.1    8709               1156963888      98651173  
  5927  3.1    9864               1156973752      98651173  
  5928  3.1    8836               1156982588      98651173  
  5929  3.1    6338               1156988926      98651173  
  5930  3.1    7298               1156996224      98651173  
  5931  3.1    7618               1157003842      98651173  
  5932  3.1    10118              1157013960      98651173  
  5933  3.1    6659               1157020619      98651173  
  5934  3.1    8577               1157029196      98651173  
  5935  3.1    9219               1157038415      98651173  
  5936  3.1    5252               1157043667      98655400  
  5937  3.1    7618               1157051285      98655400  
  5938  3.1    3585               1157054870      98659113  
  5939  3.1    6466               1157061336      98659113  
  5940  3.1    3393               1157064729      98661930  
  5941  3.1    6082               1157070811      98661930  
  5942  3.1    6658               1157077469      98661930  
  5943  3.1    7810               1157085279      98661930  
  5944  3.1    6081               1157091360      98661930  
  5945  3.1    8133               1157099493      98661930  
  5946  3.1    3777               1157103270      98665451  
  5947  3.1    8004               1157111274      98665451  
  5948  3.1    8066               1157119340      98665451  
  5949  3.1    7810               1157127150      98665451  
  5950  3.1    7746               1157134896      98665451  
  5951  3.1    9864               1157144760      98665451  
  5952  3.1    9734               1157154494      98665451  
  5953  3.1    8705               1157163199      98665451  
  5954  3.1    9989               1157173188      98665451  
  5955  3.1    10119              1157183307      98665451  
  5956  3.1    7554               1157190861      98665451  
  5957  3.1    4737               1157195598      98669036  
  5958  3.1    9219               1157204817      98669036  
  5959  3.1    10504              1157215321      98669036  
  5960  3.1    10119              1157225440      98669036  
  5961  3.1    4482               1157229922      98673903  
  5962  3.1    9089               1157239011      98673903  
  5963  3.1    8964               1157247975      98673903  
  5964  3.1    8514               1157256489      98673903  
  5965  3.1    7298               1157263787      98673903  
  5966  3.1    3585               1157267372      98677424  
  5967  3.1    5826               1157273198      98677424  
  5968  3.1    6914               1157280112      98677424  
  5969  3.1    10497              1157290609      98677424  
  5970  3.1    2946               1157293555      98682929  
  5971  3.1    6786               1157300341      98682929  
  5972  3.1    6979               1157307320      98682929  
  5973  3.1    6147               1157313467      98682929  
  5974  3.1    4867               1157318334      98685683  
  5975  3.1    8131               1157326465      98685683  
  5976  3.1    2304               1157328769      98690805  
  5977  3.1    8514               1157337283      98690805  
  5978  3.1    8385               1157345668      98690805  
  5979  3.1    9859               1157355527      98690805  
  5980  3.1    11016              1157366543      98690805  
  5981  3.1    10629              1157377172      98690805  
  5982  3.1    9670               1157386842      98690805  
  5983  3.1    10248              1157397090      98690805  
  5984  3.1    11143              1157408233      98690805  
  5985  3.1    5379               1157413612      98695927  
  5986  3.1    9734               1157423346      98695927  
  5987  3.1    5379               1157428725      98701948  
  5988  3.1    8260               1157436985      98701948  
  5989  3.1    3393               1157440378      98706175  
  5990  3.1    2754               1157443132      98709568  
  5991  3.1    4995               1157448127      98709568  
  5992  3.1    6787               1157454914      98709568  
  5993  3.1    8453               1157463367      98709568  
  5994  3.1    8260               1157471627      98709568  
  5995  3.1    8644               1157480271      98709568  
  5996  3.1    8579               1157488850      98709568  
  5997  3.1    3649               1157492499      98713920  
  5998  3.1    3521               1157496020      98718272  
  5999  3.1    2625               1157498645      98722624  
  6000  3.1    5025               1157503670      98722624  
  6001  3.1    7298               1157510968      98722624  
  6002  3.1    2880               1157513848      98726209  
  6003  3.1    7554               1157521402      98726209  
  6004  3.1    9349               1157530751      98726209  
  6005  3.1    7940               1157538691      98726209  
  6006  3.1    0                  1157538691      98734149  
  6007  3.1    5058               1157543749      98734149  
  6008  3.1    5761               1157549510      98734149  
  6009  3.1    7170               1157556680      98734149  
  6010  3.1    7810               1157564490      98734149  
  6011  3.1    7170               1157571660      98734149  
  6012  3.1    7810               1157579470      98734149  
  6013  3.1    8961               1157588431      98734149  
  6014  3.1    10497              1157598928      98734149  
  6015  3.1    7426               1157606354      98734149  
  6016  3.1    7234               1157613588      98734149  
  6017  3.1    10246              1157623834      98734149  
  6018  3.1    3905               1157627739      98739528  
  6019  3.1    7876               1157635615      98739528  
  6020  3.1    7554               1157643169      98739528  
  6021  3.1    7682               1157650851      98739528  
  6022  3.1    7490               1157658341      98739528  
  6023  3.1    8454               1157666795      98739528  
  6024  3.1    5697               1157672492      98739528  
  6025  3.1    6658               1157679150      98739528  
  6026  3.1    7617               1157686767      98739528  
  6027  3.1    7490               1157694257      98739528  
  6028  3.1    6979               1157701236      98739528  
  6029  3.1    9479               1157710715      98739528  
  6030  3.1    5700               1157716415      98739528  
  6031  3.1    6659               1157723074      98739528  
  6032  3.1    7362               1157730436      98739528  
  6033  3.1    4033               1157734469      98742408  
  6034  3.1    7490               1157741959      98742408  
  6035  3.1    8709               1157750668      98742408  
  6036  3.1    6660               1157757328      98742408  
  6037  3.1    8132               1157765460      98742408  
  6038  3.1    8064               1157773524      98742408  
  6039  3.1    6018               1157779542      98742408  
  6040  3.1    6083               1157785625      98742408  
  6041  3.1    6466               1157792091      98742408  
  6042  3.1    6529               1157798620      98742408  
  6043  3.1    3521               1157802141      98745480  
  6044  3.1    2562               1157804703      98749001  
  6045  3.1    9604               1157814307      98749001  
  6046  3.1    9349               1157823656      98749001  
  6047  3.1    13441              1157837097      98749001  
  6048  3.1    12166              1157849263      98749001  
  6049  3.1    13193              1157862456      98749001  
  6050  3.1    5505               1157867961      98755148  
  6051  3.1    9604               1157877565      98755148  
  6052  3.1    10757              1157888322      98755148  
  6053  3.1    10758              1157899080      98755148  
  6054  3.1    13186              1157912266      98755148  
  6055  3.1    12934              1157925200      98755148  
  6056  3.1    14470              1157939670      98755148  
  6057  3.1    12680              1157952350      98755148  
  6058  3.1    10884              1157963234      98755148  
  6059  3.1    0                  1157963234      98766032  
  6060  3.1    9864               1157973098      98766032  
  6061  3.1    4992               1157978090      98770644  
  6062  3.1    9349               1157987439      98770644  
  6063  3.1    8001               1157995440      98770644  
  6064  3.1    8451               1158003891      98770644  
  6065  3.1    4227               1158008118      98773973  
  6066  3.1    8130               1158016248      98773973  
  6067  3.1    9859               1158026107      98773973  
  6068  3.1    9989               1158036096      98773973  
  6069  3.1    10630              1158046726      98773973  
  6070  3.1    10501              1158057227      98773973  
  6071  3.1    10371              1158067598      98773973  
  6072  3.1    12033              1158079631      98773973  
  6073  3.1    4867               1158084498      98780501  
  6074  3.1    9476               1158093974      98780501  
  6075  3.1    11520              1158105494      98780501  
  6076  3.1    7298               1158112792      98780501  
  6077  3.1    12418              1158125210      98780501  
  6078  3.1    12033              1158137243      98780501  
  6079  3.1    4737               1158141980      98787029  
  6080  3.1    10246              1158152226      98787029  
  6081  3.1    11910              1158164136      98787029  
  6082  3.1    10503              1158174639      98787029  
  6083  3.1    8643               1158183282      98787029  
  6084  3.1    8004               1158191286      98787029  
  6085  3.1    8002               1158199288      98787029  
  6086  3.1    11015              1158210303      98787029  
  6087  3.1    11010              1158221313      98787029  
  6088  3.1    7812               1158229125      98787029  
  6089  3.1    10888              1158240013      98787029  
  6090  3.1    8709               1158248722      98787029  
  6091  3.1    4992               1158253714      98791511  
  6092  3.1    9349               1158263063      98791511  
  6093  3.1    8709               1158271772      98791511  
  6094  3.1    3521               1158275293      98796123  
  6095  3.1    6465               1158281758      98796123  
  6096  3.1    6018               1158287776      98796123  
  6097  3.1    8002               1158295778      98796123  
  6098  3.1    7809               1158303587      98796123  
  6099  3.1    8194               1158311781      98796123  
  6100  3.1    9349               1158321130      98796123  
  6101  3.1    9412               1158330542      98796123  
  6102  3.1    10884              1158341426      98796123  
  6103  3.1    10371              1158351797      98796123  
  6104  3.1    10885              1158362682      98796123  
  6105  3.1    11526              1158374208      98796123  
  6106  3.1    0                  1158374208      98807649  
  6107  3.1    8900               1158383108      98807649  
  6108  3.1    8005               1158391113      98807649  
  6109  3.1    9156               1158400269      98807649  
  6110  3.1    5122               1158405391      98811426  
  6111  3.1    10371              1158415762      98811426  
  6112  3.1    9989               1158425751      98811426  
  6113  3.1    6913               1158432664      98811426  
  6114  3.1    9990               1158442654      98811426  
  6115  3.1    4867               1158447521      98815653  
  6116  3.1    10501              1158458022      98815653  
  6117  3.1    8579               1158466601      98815653  
  6118  3.1    6402               1158473003      98820005  
  6119  3.1    10629              1158483632      98820005  
  6120  3.1    10759              1158494391      98820005  
  6121  3.1    9857               1158504248      98820005  
  6122  3.1    4737               1158508985      98824357  
  6123  3.1    10633              1158519618      98824357  
  6124  3.1    5252               1158524870      98828969  
  6125  3.1    6594               1158531464      98828969  
  6126  3.1    6786               1158538250      98828969  
  6127  3.1    5889               1158544139      98828969  
  6128  3.1    6210               1158550349      98828969  
  6129  3.1    3329               1158553678      98831594  
  6130  3.1    4866               1158558544      98831594  
  6131  3.1    6018               1158564562      98831594  
  6132  3.1    8066               1158572628      98831594  
  6133  3.1    8257               1158580885      98831594  
  6134  3.1    6338               1158587223      98831594  
  6135  3.1    8706               1158595929      98831594  
  6136  3.1    8707               1158604636      98831594  
  6137  3.1    3649               1158608285      98836716  
  6138  3.1    8449               1158616734      98836716  
  6139  3.1    7872               1158624606      98836716  
  6140  3.1    10627              1158635233      98836716  
  6141  3.1    9734               1158644967      98836716  
  6142  3.1    12033              1158657000      98836716  
  6143  3.1    11524              1158668524      98836716  
  6144  3.1    13448              1158681972      98836716  
  6145  3.1    11265              1158693237      98836716  
  6146  3.1    14342              1158707579      98836716  
  6147  3.1    13441              1158721020      98836716  
  6148  3.1    14729              1158735749      98836716  
  6149  3.1    13957              1158749706      98836716  
  6150  3.1    14855              1158764561      98836716  
  6151  3.1    12550              1158777111      98836716  
  6152  3.1    12423              1158789534      98836716  
  6153  3.1    15754              1158805288      98836716  
  6154  3.1    7429               1158812717      98844785  
  6155  3.1    15370              1158828087      98844785  
  6156  3.1    12679              1158840766      98844785  
  6157  3.1    11142              1158851908      98844785  
  6158  3.1    0                  1158851908      98855927  
  6159  3.1    5026               1158856934      98855927  
  6160  3.1    4995               1158861929      98855927  
  6161  3.1    6787               1158868716      98855927  
  6162  3.1    7937               1158876653      98855927  
  6163  3.1    10371              1158887024      98855927  
  6164  3.1    11652              1158898676      98855927  
  6165  3.1    14727              1158913403      98855927  
  6166  3.1    4227               1158917630      98863225  
  6167  3.1    11142              1158928772      98863225  
  6168  3.1    11273              1158940045      98863225  
  6169  3.1    12420              1158952465      98863225  
  6170  3.1    12291              1158964756      98863225  
  6171  3.1    9604               1158974360      98863225  
  6172  3.1    9089               1158983449      98863225  
  6173  3.1    13186              1158996635      98863225  
  6174  3.1    5379               1159002014      98869498  
  6175  3.1    13448              1159015462      98869498  
  6176  3.1    12040              1159027502      98869498  
  6177  3.1    12039              1159039541      98869498  
  6178  3.1    5763               1159045304      98875135  
  6179  3.1    9670               1159054974      98875135  
  6180  3.1    12675              1159067649      98875135  
  6181  3.1    12423              1159080072      98875135  
  6182  3.1    14218              1159094290      98875135  
  6183  3.1    7172               1159101462      98882181  
  6184  3.1    11273              1159112735      98882181  
  6185  3.1    5505               1159118240      98886793  
  6186  3.1    8005               1159126245      98886793  
  6187  3.1    8321               1159134566      98886793  
  6188  3.1    10244              1159144810      98886793  
  6189  3.1    9732               1159154542      98886793  
  6190  3.1    8839               1159163381      98886793  
  6191  3.1    8643               1159172024      98886793  
  6192  3.1    10884              1159182908      98886793  
  6193  3.1    10631              1159193539      98886793  
  6194  3.1    6851               1159200390      98886793  
  6195  3.1    12298              1159212688      98886793  
  6196  3.1    11268              1159223956      98886793  
  6197  3.1    11016              1159234972      98886793  
  6198  3.1    4992               1159239964      98892430  
  6199  3.1    7554               1159247518      98892430  
  6200  3.1    13193              1159260711      98892430  
  6201  3.1    13833              1159274544      98892430  
  6202  3.1    12930              1159287474      98892430  
  6203  3.1    14085              1159301559      98892430  
  6204  3.1    12808              1159314367      98892430  
  6205  3.1    5122               1159319489      98899217  
  6206  3.1    10758              1159330247      98899217  
  6207  3.1    5505               1159335752      98904596  
  6208  3.1    11400              1159347152      98904596  
  6209  3.1    11907              1159359059      98904596  
  6210  3.1    8839               1159367898      98904596  
  6211  3.1    6210               1159374108      98904596  
  6212  3.1    12801              1159386909      98904596  
  6213  3.1    10246              1159397155      98904596  
  6214  3.1    16010              1159413165      98904596  
  6215  3.1    7941               1159421106      98912409  
  6216  3.1    14727              1159435833      98912409  
  6217  3.1    15882              1159451715      98912409  
  6218  3.1    7429               1159459144      98920222  
  6219  3.1    14985              1159474129      98920222  
  6220  3.1    5252               1159479381      98927394  
  6221  3.1    10497              1159489878      98927394  
  6222  3.1    6401               1159496279      98927394  
  6223  3.1    5826               1159502105      98927394  
  6224  3.1    7938               1159510043      98927394  
  6225  3.1    7170               1159517213      98927394  
  6226  3.1    12166              1159529379      98927394  
  6227  3.1    11462              1159540841      98927394  
  6228  3.1    5889               1159546730      98931427  
  6229  3.1    10631              1159557361      98931427  
  6230  3.1    6338               1159563699      98931427  
  6231  3.1    6019               1159569718      98931427  
  6232  3.1    9479               1159579197      98931427  
  6233  3.1    9476               1159588673      98931427  
  6234  3.1    3138               1159591811      98931427  
  6235  3.1    0                  1159591811      98934565  
  6236  3.1    0                  1159591811      98934565  
  6237  3.1    0                  1159591811      98934565  
  6238  3.1    285                1159592096      98934565  
  6239  3.1    0                  1159592096      98934565  
  6240  3.1    0                  1159592096      98934565  
  6241  3.1    0                  1159592096      98934565  
  6242  3.1    285                1159592381      98934565  
  6243  3.1    0                  1159592381      98934565  
  6244  3.1    285                1159592666      98934565  
  6245  3.1    0                  1159592666      98934565  
  6246  3.1    0                  1159592666      98934565  
  6247  3.1    0                  1159592666      98934565  
  6248  3.1    269                1159592935      98934565  
  6249  3.1    0                  1159592935      98934565  
  6250  3.1    0                  1159592935      98934565  
  6251  3.1    0                  1159592935      98934565  
  6252  3.1    269                1159593204      98934565  
  6253  3.1    3939               1159597143      98934565  
  6254  3.1    0                  1159597143      98937127  
  6255  3.1    4577               1159601720      98937127  
  6256  3.1    3072               1159604792      98937127  
  6257  3.1    2241               1159607033      98937127  
  6258  3.1    0                  1159607033      98939368  
  6259  3.1    253                1159607286      98939368  
  6260  3.1    3970               1159611256      98939368  
  6261  3.1    253                1159611509      98939368  
  6262  3.1    0                  1159611509      98939368  
  6263  3.1    0                  1159611509      98939368  
  6264  3.1    269                1159611778      98939368  
  6265  3.1    0                  1159611778      98939368  
  6266  3.1    0                  1159611778      98939368  
  6267  3.1    0                  1159611778      98939368  
  6268  3.1    0                  1159611778      98939368  
  6269  3.1    0                  1159611778      98939368  
  6270  3.1    0                  1159611778      98939368  
  6271  3.1    0                  1159611778      98939368  
  6272  3.1    0                  1159611778      98939368  
  6273  3.1    0                  1159611778      98939368  
  6274  3.1    0                  1159611778      98939368  
  6275  3.1    0                  1159611778      98939368  
  6276  3.1    0                  1159611778      98939368  
  6277  3.1    0                  1159611778      98939368  
  6278  3.1    0                  1159611778      98939368  
  6279  3.1    0                  1159611778      98939368  
  6280  3.1    0                  1159611778      98939368  
  6281  3.1    0                  1159611778      98939368  
  6282  3.1    0                  1159611778      98939368  
  6283  3.1    0                  1159611778      98939368  
  6284  3.1    0                  1159611778      98939368  
  6285  3.1    0                  1159611778      98939368  
  6286  3.1    0                  1159611778      98939368  
  6287  3.1    0                  1159611778      98939368  
  6288  3.1    0                  1159611778      98939368  
  6289  3.1    0                  1159611778      98939368  
  6290  3.1    0                  1159611778      98939368  
  6291  3.1    928                1159612706      98939368  
  6292  3.1    0                  1159612706      98939368  
  6293  3.1    0                  1159612706      98939368  
  6294  3.1    0                  1159612706      98939368  
  6295  3.1    0                  1159612706      98939368  
  6296  3.1    0                  1159612706      98939368  
  6297  3.1    0                  1159612706      98939368  
  6298  3.1    0                  1159612706      98939368  
  6299  3.1    0                  1159612706      98939368  
  6300  3.1    0                  1159612706      98939368  
  6301  3.1    0                  1159612706      98939368  
  6302  3.1    0                  1159612706      98939368  
  6303  3.1    0                  1159612706      98939368  
  6304  3.1    0                  1159612706      98939368  
  6305  3.1    0                  1159612706      98939368  
  6306  3.1    0                  1159612706      98939368  
  6307  3.1    0                  1159612706      98939368  
  6308  3.1    0                  1159612706      98939368  
  6309  3.1    0                  1159612706      98939368  
  6310  3.1    0                  1159612706      98939368  
  6311  3.1    0                  1159612706      98939368  
  6312  3.1    0                  1159612706      98939368  
  6313  3.1    0                  1159612706      98939368  
  6314  3.1    960                1159613666      98939368  
  6315  3.1    0                  1159613666      98939368  
  6316  3.1    0                  1159613666      98939368  
  6317  3.1    0                  1159613666      98939368  
  6318  3.1    0                  1159613666      98939368  
  6319  3.1    0                  1159613666      98939368  
  6320  3.1    0                  1159613666      98939368  
  6321  3.1    0                  1159613666      98939368  
  6322  3.1    0                  1159613666      98939368  
  6323  3.1    0                  1159613666      98939368  
  6324  3.1    0                  1159613666      98939368  
  6325  3.1    0                  1159613666      98939368  
  6326  3.1    0                  1159613666      98939368  
  6327  3.1    0                  1159613666      98939368  
  6328  3.1    0                  1159613666      98939368  
  6329  3.1    0                  1159613666      98939368  
  6330  3.1    0                  1159613666      98939368  
  6331  3.1    0                  1159613666      98939368  
